#	Date	LTP	% Change	High	Low	Open	Qty.	Turnover
1	2023/02/02	278.00	-2.8	289.00	277.00	287.00	172,069	48,405,396.20
2	2023/02/01	286.00	-0.31	292.60	284.00	292.60	137,891	39,454,019.80
3	2023/01/31	286.90	-0.03	291.00	283.00	283.00	183,064	52,521,016.00
4	2023/01/30	287.00	-1.37	300.00	285.00	296.80	268,081	77,793,972.40
5	2023/01/29	291.00	-1.02	297.00	286.00	289.00	189,275	55,410,650.40
6	2023/01/26	294.00	0.34	300.00	292.10	296.90	216,573	64,108,814.50
7	2023/01/25	293.00	0	300.00	290.30	298.80	180,816	53,438,946.90
8	2023/01/24	293.00	0.17	296.00	281.40	292.10	322,545	93,058,414.30
9	2023/01/23	292.50	-3.43	306.00	290.30	304.00	374,466	111,389,903.40
10	2023/01/19	302.90	-1.34	311.00	299.00	309.00	310,826	94,575,152.00
11	2023/01/18	307.00	3.19	315.00	303.00	303.00	640,766	197,620,649.90
12	2023/01/17	297.50	8.97	297.60	278.40	278.40	805,545	232,608,388.20
13	2023/01/12	273.00	-1.09	287.60	267.20	281.50	510,318	140,445,800.00
14	2023/01/10	276.00	-1.08	294.70	264.00	284.50	723,404	206,708,692.50
15	2023/01/09	279.00	4.1	282.50	265.00	268.00	420,210	115,727,553.20
16	2023/01/08	268.00	5.14	271.00	251.10	259.90	520,212	137,306,277.60
17	2023/01/05	254.90	3.53	260.00	244.00	249.90	324,170	81,341,205.70
18	2023/01/04	246.20	3.45	246.70	237.30	238.00	238,825	57,714,485.80
19	2023/01/03	238.00	0.42	244.70	233.30	235.00	187,018	44,691,834.50
20	2023/01/02	237.00	0.85	241.20	230.00	235.00	143,592	34,090,444.20
21	2023/01/01	235.00	1.25	240.90	228.40	236.00	325,636	76,939,033.90
22	2022/12/29	232.10	4.46	233.00	220.00	222.00	187,455	42,705,498.20
23	2022/12/28	222.20	-1.42	229.90	218.00	229.90	167,287	37,412,952.90
24	2022/12/27	225.40	5.33	229.90	216.60	218.20	381,990	85,705,575.10
25	2022/12/26	214.00	5.47	219.40	205.80	206.90	180,487	38,342,987.70
26	2022/12/22	202.90	-0.29	206.00	201.70	203.50	42,036	8,525,878.70
27	2022/12/21	203.50	-1.21	207.50	203.00	205.00	32,153	6,575,049.50
28	2022/12/20	206.00	0	208.00	204.00	208.00	36,728	7,550,158.80
29	2022/12/19	206.00	0.49	207.00	202.00	205.00	23,879	4,882,274.80
30	2022/12/18	205.00	-0.53	207.50	203.00	203.20	102,166	20,886,215.30
31	2022/12/15	206.10	-1.86	211.90	206.00	211.90	34,879	7,231,406.90
32	2022/12/14	210.00	-0.47	211.00	207.00	211.00	73,733	15,373,904.30
33	2022/12/13	211.00	0.48	211.00	207.00	210.00	35,836	7,494,786.60
34	2022/12/12	210.00	2.39	210.20	203.50	206.10	52,494	10,885,431.90
35	2022/12/11	205.10	-2.1	208.90	205.00	207.00	67,442	13,903,437.90
36	2022/12/07	209.50	-0.62	214.00	209.00	211.10	46,265	9,723,874.00
37	2022/12/06	210.80	-0.57	213.80	209.00	212.00	37,374	7,878,940.80
38	2022/12/05	212.00	-1.4	217.00	210.80	215.00	59,698	12,673,858.70
39	2022/12/04	215.00	0	219.00	214.90	216.90	54,503	11,809,234.70
40	2022/12/01	215.00	0	223.50	211.30	211.30	41,949	9,045,921.00
41	2022/11/30	215.00	-0.92	217.50	214.00	215.00	53,958	11,604,709.30
42	2022/11/29	217.00	0.46	219.00	213.00	219.00	44,835	9,701,110.50
43	2022/11/28	216.00	-1.14	222.00	215.00	219.00	77,242	16,832,716.70
44	2022/11/27	218.50	0.69	221.30	212.70	221.30	58,945	12,854,837.50
45	2022/11/24	217.00	0.93	218.00	213.00	214.60	68,691	14,857,573.70
46	2022/11/23	215.00	-1.83	218.90	212.00	218.90	43,184	9,245,357.90
47	2022/11/22	219.00	-0.23	227.00	215.30	222.90	69,447	15,250,805.00
48	2022/11/17	219.50	3.05	220.00	215.10	217.20	135,049	29,482,363.80
49	2022/11/16	213.00	0.95	215.00	211.00	211.00	32,120	6,867,895.90
50	2022/11/15	211.00	-1.86	218.60	210.00	217.00	51,424	725,232.00
51	2022/11/13	209.60	-0.19	213.40	207.00	207.00	47,933	10,076,196.10
52	2022/11/10	210.00	-1.87	216.50	208.90	216.00	90,190	19,034,390.60
53	2022/11/09	214.00	-2.99	224.50	212.70	221.00	110,957	23,998,657.00
54	2022/11/08	220.60	-0.18	225.00	218.10	218.10	72,543	16,162,513.60
55	2022/11/07	221.00	0.68	227.00	220.00	220.00	153,586	34,389,977.60
56	2022/11/06	219.50	2.57	221.00	209.80	210.00	103,013	22,438,043.30
57	2022/11/03	214.00	-0.7	220.00	212.00	215.00	76,588	16,539,567.80
58	2022/11/02	215.50	0.23	223.00	212.00	218.00	136,203	29,791,262.80
59	2022/11/01	215.00	5.44	217.00	205.00	205.00	124,060	26,301,928.50
60	2022/10/31	203.90	-0.54	209.00	203.00	209.00	30,748	6,274,062.80
61	2022/10/23	205.00	0.89	206.00	202.00	203.00	27,822	5,701,041.10
62	2022/10/20	203.20	-0.15	205.00	200.00	200.10	41,756	8,471,306.80
63	2022/10/19	203.50	-1.93	209.00	202.00	209.00	70,362	14,311,055.10
64	2022/10/17	207.50	-1.19	212.00	206.80	210.00	35,905	7,503,284.50
65	2022/10/16	210.00	-1.22	216.80	209.00	216.80	48,594	10,239,616.20
66	2022/10/13	212.60	-0.65	218.20	211.00	217.00	48,706	10,393,631.30
67	2022/10/12	214.00	1.9	215.00	207.00	213.00	73,768	15,613,599.00
68	2022/10/11	210.00	-1.08	215.00	208.80	215.00	27,612	5,811,335.30
69	2022/10/10	212.30	-2.7	223.00	210.70	220.00	69,937	15,007,521.00
70	2022/10/09	218.20	4.9	218.20	205.00	208.00	88,950	18,917,269.30
71	2022/09/29	208.00	0.97	210.80	207.00	209.00	53,974	11,234,258.80
72	2022/09/28	206.00	-0.63	211.90	205.90	208.00	47,421	9,877,429.40
73	2022/09/27	207.30	1.62	210.40	204.00	204.00	51,060	10,596,703.40
74	2022/09/25	204.00	-3	212.00	203.40	212.00	68,003	14,014,704.00
75	2022/09/22	210.30	-1.08	215.00	210.20	214.80	76,107	16,143,318.50
76	2022/09/21	212.60	0.52	218.00	210.00	211.50	87,076	18,647,105.90
77	2022/09/20	211.50	-3.07	217.00	209.00	213.90	143,723	30,437,579.70
78	2022/09/18	218.20	-2.28	227.30	218.00	227.30	148,803	32,815,999.80
79	2022/09/16	223.30	-2.49	227.00	220.00	226.00	123,219	27,575,402.00
80	2022/09/15	229.00	-5.33	245.00	226.00	244.00	317,116	73,516,326.90
81	2022/09/14	241.90	4.63	244.90	230.00	230.00	180,015	42,968,600.30
82	2022/09/13	231.20	0.96	235.00	225.10	225.10	93,427	21,712,049.40
83	2022/09/12	229.00	-1.63	237.40	227.00	237.40	99,481	22,779,277.10
84	2022/09/11	232.80	-2.35	242.90	232.00	242.90	94,395	22,243,077.50
85	2022/09/08	238.40	1.88	242.00	232.00	238.60	84,768	20,155,802.90
86	2022/09/07	234.00	-1.31	243.90	233.00	241.80	103,734	24,380,106.00
87	2022/09/06	237.10	-4.01	250.00	237.00	250.00	163,829	39,464,523.40
88	2022/09/05	247.00	-1	253.00	246.00	249.50	53,988	13,435,595.60
89	2022/09/04	249.50	-0.16	255.00	248.00	253.00	60,074	15,053,846.20
90	2022/09/02	249.90	-0.83	257.00	247.00	257.00	67,074	16,806,622.90
