#	Date	LTP	% Change	High	Low	Open	Qty.	Turnover
1	2023/01/10	219.00	0.92	230.00	213.00	218.00	213,804	47,411,744.70
2	2023/01/09	217.00	4.88	217.00	207.00	207.00	268,379	56,493,182.10
3	2023/01/08	206.90	0.49	211.00	205.00	205.90	185,890	38,551,994.70
4	2023/01/05	205.90	-0.48	210.00	205.00	207.00	114,403	23,642,899.90
5	2023/01/04	206.90	-0.05	207.00	204.00	206.00	68,005	13,954,423.90
6	2023/01/03	207.00	0.98	207.00	204.00	204.20	92,007	18,867,309.70
7	2023/01/02	205.00	0	207.50	203.60	204.00	88,555	18,175,915.80
8	2023/01/01	205.00	0.1	208.50	203.20	207.00	190,796	39,223,245.80
9	2022/12/29	204.80	0.84	204.90	200.00	201.10	85,420	17,361,666.60
10	2022/12/28	203.10	-0.73	204.90	200.00	203.90	68,008	13,734,974.50
11	2022/12/27	204.60	4.12	210.00	197.00	197.00	98,090	19,880,159.80
12	2022/12/26	196.50	5.08	198.00	186.70	190.70	58,503	11,276,699.60
13	2022/12/22	187.00	-1.79	191.00	186.70	187.20	71,436	13,373,079.80
14	2022/12/21	190.40	1.17	192.00	186.00	186.00	14,217	2,716,392.90
15	2022/12/20	188.20	0.16	190.60	187.00	187.00	28,668	5,414,572.90
16	2022/12/19	187.90	1.57	188.70	183.50	185.00	68,725	12,747,514.00
17	2022/12/18	185.00	-3.39	194.50	185.00	194.50	64,418	12,024,032.50
18	2022/12/15	191.50	-1.24	196.00	191.10	195.90	24,900	4,798,032.00
19	2022/12/14	193.90	-0.05	196.00	193.20	196.00	9,217	1,786,846.70
20	2022/12/13	194.00	-1.52	198.90	193.00	193.30	33,003	6,402,436.50
21	2022/12/12	197.00	0.36	198.00	192.70	196.30	51,482	10,031,827.70
22	2022/12/11	196.30	-4.07	205.00	196.20	205.00	53,477	10,651,099.80
23	2022/12/07	212.80	-0.75	216.00	212.60	214.00	39,069	8,331,077.80
24	2022/12/06	214.40	0.14	216.00	213.60	214.00	95,761	20,521,846.40
25	2022/12/05	214.10	-0.88	218.00	214.00	214.00	116,986	25,210,050.80
26	2022/12/04	216.00	0.47	216.20	214.00	215.00	92,050	19,793,176.60
27	2022/12/01	215.00	1.03	216.30	213.00	214.00	50,380	10,836,676.10
28	2022/11/30	212.80	-1.48	216.20	212.80	216.00	64,573	13,846,122.00
29	2022/11/29	216.00	0	217.00	213.40	214.00	46,017	9,913,102.90
30	2022/11/28	216.00	-0.69	219.00	214.10	219.00	70,682	15,295,128.60
31	2022/11/27	217.50	-0.68	219.00	216.00	219.00	79,945	17,383,170.70
32	2022/11/24	219.00	-0.45	222.00	217.40	218.00	46,893	10,255,233.20
33	2022/11/23	220.00	-1.35	222.00	217.80	222.00	113,447	24,827,963.90
34	2022/11/22	223.00	-1.33	230.50	215.10	230.50	169,828	37,457,789.30
35	2022/06/10	226.00	-1.31	230.00	223.00	230.00	140,978	31,844,278.50
36	2022/06/09	229.00	-0.35	231.90	226.10	226.10	82,552	18,892,234.60
37	2022/06/08	229.80	2.13	231.50	223.00	226.00	50,058	11,397,247.90
38	2022/06/07	225.00	-1.75	230.00	225.00	226.20	37,576	8,507,733.30
39	2022/06/06	229.00	-0.65	232.90	226.30	231.00	54,218	12,431,206.20
40	2022/06/03	230.50	-2.74	241.00	230.50	239.00	96,278	22,512,600.80
41	2022/06/02	237.00	1.28	242.00	235.40	238.00	86,865	20,681,664.50
42	2022/06/01	234.00	0.43	235.50	228.00	230.00	118,830	27,508,895.90
43	2022/05/31	233.00	-3.72	238.00	232.20	238.00	74,764	17,539,091.30
44	2022/05/30	242.00	-3.2	255.00	239.00	254.00	98,529	23,957,179.70
45	2022/05/27	250.00	1.01	262.00	243.00	252.40	388,507	98,240,664.60
46	2022/05/26	247.50	10	247.50	224.00	227.00	225,628	54,214,462.90
47	2022/05/25	225.00	0	226.00	222.10	226.00	23,382	5,263,972.90
48	2022/05/24	225.00	0.9	226.40	220.10	222.00	20,607	4,628,668.30
49	2022/05/23	223.00	-0.89	228.00	221.90	225.00	40,650	9,070,202.20
50	2022/05/20	225.00	-1.01	228.00	224.20	227.10	25,004	5,638,457.40
51	2022/05/19	227.30	-0.74	230.00	226.10	228.00	18,686	4,261,520.80
52	2022/05/18	229.00	0.44	230.00	225.40	227.70	13,060	2,973,427.40
53	2022/05/17	228.00	-3.8	233.00	228.00	232.30	28,131	6,460,502.10
54	2022/05/12	237.00	0	240.00	236.00	240.00	21,671	5,140,038.80
55	2022/05/11	237.00	2.16	237.00	231.00	235.00	38,166	8,928,550.20
56	2022/05/10	232.00	0.83	232.00	228.00	230.00	19,411	4,472,724.00
57	2022/05/09	230.10	1.77	233.00	227.00	229.00	29,436	6,798,593.10
58	2022/05/08	226.10	0	226.10	222.10	226.10	30,196	6,744,993.20
59	2022/05/05	226.10	-1.27	229.00	225.00	229.00	27,162	6,139,880.20
60	2022/05/04	229.00	-0.69	231.00	227.00	231.00	21,999	5,012,479.60
61	2022/05/02	230.60	-1.87	235.00	230.50	235.00	20,347	4,709,808.70
62	2022/04/28	235.00	-0.51	239.00	235.00	235.00	27,074	6,382,490.70
63	2022/04/27	236.20	-0.76	239.00	235.00	235.00	14,105	3,335,592.00
64	2022/04/26	238.00	-0.08	241.00	236.50	240.00	11,791	2,807,235.30
65	2022/04/25	238.20	-1.57	246.00	238.00	245.00	25,325	6,132,770.30
66	2022/04/24	242.00	3.86	243.50	233.00	233.00	30,352	7,233,007.80
67	2022/04/21	233.00	-0.81	236.00	231.00	236.00	21,164	4,929,903.80
68	2022/04/20	234.90	-0.04	238.00	233.00	235.00	26,677	6,289,342.10
69	2022/04/19	235.00	0.82	236.90	231.00	233.10	22,063	5,165,287.50
70	2022/04/18	233.10	-1.23	240.00	233.00	240.00	34,791	8,160,368.90
71	2022/04/17	236.00	-0.21	239.00	235.00	237.00	28,078	6,646,493.90
72	2022/04/13	236.50	0.85	239.00	232.40	239.00	25,771	6,087,355.00
73	2022/04/12	234.50	-1.47	242.00	233.00	242.00	37,102	8,700,229.90
74	2022/04/11	238.00	-0.96	248.00	238.00	245.00	51,972	12,499,463.10
75	2022/04/07	240.30	0.54	243.00	238.00	241.00	53,546	12,872,509.40
76	2022/04/06	239.00	-1.4	244.00	238.00	244.00	40,629	9,722,329.70
77	2022/04/05	242.40	-1.46	246.50	239.50	246.00	75,001	18,140,419.40
78	2022/04/04	246.00	-1.8	252.50	245.50	249.00	58,685	14,593,614.20
79	2022/04/03	250.50	-0.99	256.00	250.00	256.00	40,895	10,282,597.10
80	2022/03/31	253.00	-0.39	256.90	253.00	256.90	26,594	6,754,180.40
