#	Date	LTP	% Change	High	Low	Open	Qty.	Turnover
101	2022/08/22	700.00	0	713.00	686.00	710.00	3,561	2,482,717.50
102	2022/08/21	700.00	0.57	728.00	700.00	700.00	2,490	1,757,047.00
103	2022/08/18	696.00	2.35	720.00	667.10	667.10	4,577	3,197,042.80
104	2022/08/17	680.00	-2.13	704.70	672.00	683.10	4,795	3,280,357.00
105	2022/08/16	694.80	-1.86	750.00	680.00	722.00	4,530	3,177,432.00
106	2022/08/15	708.00	8.96	713.00	655.30	662.00	4,693	3,237,511.90
107	2022/08/14	649.80	-5.83	727.00	649.80	677.20	5,625	3,776,222.50
108	2022/08/11	690.00	-1.43	727.90	688.00	714.00	2,732	1,896,168.60
109	2022/08/10	700.00	0.43	742.00	697.00	697.00	4,160	2,968,622.00
110	2022/08/09	697.00	-2.92	767.00	681.10	705.00	4,034	2,880,917.50
111	2022/08/08	718.00	-2.45	750.70	717.00	726.00	4,919	3,590,576.00
112	2022/08/07	736.00	-1.85	775.00	735.10	750.00	5,759	4,315,044.90
113	2022/08/05	749.90	-5.44	800.00	738.00	800.00	5,337	4,009,306.00
114	2022/08/04	793.00	1.67	810.90	765.00	770.00	4,827	3,798,121.80
115	2022/08/03	780.00	1.51	790.00	766.00	768.40	10,810	8,418,793.00
116	2022/08/02	768.40	-0.85	795.50	759.00	776.00	6,635	5,106,634.50
117	2022/08/01	775.00	-2.75	799.90	775.00	781.00	7,684	6,030,997.50
118	2022/07/31	796.90	-0.39	820.00	775.20	805.00	12,409	9,909,716.40
119	2022/07/29	800.00	0.63	824.00	792.00	810.90	6,349	5,106,257.00
120	2022/07/28	795.00	-2.39	844.90	795.00	830.00	10,066	8,250,872.20
121	2022/07/27	814.50	1.43	818.00	790.30	790.30	8,790	7,127,847.00
122	2022/07/26	803.00	-4.29	845.00	800.10	830.00	13,386	10,922,008.60
123	2022/07/25	839.00	3.85	854.00	760.50	820.00	9,447	6,427,569.80
124	2022/07/24	807.90	2.92	815.00	770.00	770.00	7,162	5,665,045.60
125	2022/07/22	785.00	0.64	824.90	765.00	793.00	3,940	3,087,949.50
126	2022/07/21	780.00	-2.5	830.00	770.10	785.00	8,435	6,677,751.30
127	2022/07/20	800.00	-4.31	869.00	785.00	820.00	11,207	9,093,014.00
128	2022/07/19	836.00	8.01	850.00	782.00	789.00	13,621	11,266,146.50
129	2022/07/18	774.00	9.62	774.90	700.00	719.00	12,450	9,385,739.20
130	2022/07/17	706.10	3.23	720.00	685.00	685.00	9,870	6,975,936.50
131	2022/07/15	684.00	0.15	684.00	660.00	674.00	520	350,335.00
132	2022/07/14	683.00	1.94	697.00	656.70	683.40	6,525	4,409,339.00
133	2022/07/13	670.00	1.06	689.00	649.80	676.00	5,415	3,558,073.00
134	2022/07/12	663.00	0.76	684.00	645.10	671.10	6,279	4,088,454.90
135	2022/07/11	658.00	-4.35	674.20	637.30	674.20	3,705	2,398,605.00
136	2022/07/08	687.90	-0.74	706.80	655.00	706.80	940	627,712.00
137	2022/07/07	693.00	0.58	715.00	656.10	702.00	3,777	2,525,303.20
138	2022/07/06	689.00	6.16	702.70	626.10	661.90	3,505	2,295,880.00
139	2022/07/05	649.00	-3.42	672.00	641.00	670.00	4,228	2,754,717.00
140	2022/07/04	672.00	0.45	708.90	646.80	669.00	9,634	6,484,746.40
141	2022/07/03	669.00	4.06	673.20	618.00	645.00	2,927	1,893,534.90
142	2022/07/01	642.90	2.05	665.90	629.20	642.00	1,820	1,162,442.00
143	2022/06/30	630.00	4.65	650.60	603.00	605.00	3,317	2,068,817.70
144	2022/06/29	602.00	3.61	604.40	581.00	592.60	1,901	1,125,777.00
145	2022/06/28	581.00	-3.17	600.00	581.00	599.00	490	289,251.00
146	2022/06/27	600.00	0	618.00	578.00	612.00	4,222	2,535,355.40
147	2022/06/26	600.00	3.77	615.00	589.70	589.70	1,885	1,131,559.10
148	2022/06/24	578.20	1.8	590.00	538.00	568.00	2,110	1,164,667.00
149	2022/06/23	568.00	-7.19	599.80	567.60	599.80	2,440	1,412,976.00
