#	Date	LTP	% Change	High	Low	Open	Qty.	Turnover
1001	2018/09/10	384.00	0.52	385.00	375.00	382.00	38,444	14,586,524.00
1002	2018/09/09	382.00	1.06	385.00	372.00	375.00	66,875	25,348,613.00
1003	2018/09/06	379.00	-0.78	384.00	372.00	383.00	42,177	15,947,063.00
1004	2018/09/05	383.00	0	391.00	376.00	384.00	90,822	34,959,864.00
1005	2018/09/04	383.00	4.64	389.00	360.00	360.00	89,078	33,499,400.00
1006	2018/09/03	366.00	1.95	370.00	356.00	357.00	93,515	33,955,888.00
1007	2018/09/02	358.00	5.59	361.00	334.00	334.00	91,649	32,450,540.00
1008	2018/08/30	340.00	4.62	342.00	322.00	322.00	62,781	20,954,534.00
1009	2018/08/29	325.00	0	325.00	319.00	319.00	15,344	4,943,438.00
1010	2018/08/28	324.00	3.83	325.00	311.00	312.00	19,657	6,298,966.00
1011	2018/08/26	313.00	0	315.00	313.00	315.00	3,770	1,180,683.00
1012	2018/08/23	313.00	-0.32	315.00	311.00	313.00	24,722	7,748,805.00
1013	2018/08/21	314.00	-0.95	318.00	313.00	318.00	4,251	1,343,071.00
1014	2018/08/20	317.00	0.32	320.00	313.00	320.00	10,193	3,214,836.00
1015	2018/08/19	317.00	-1.86	325.00	316.00	325.00	19,853	6,326,305.00
1016	2018/08/16	322.00	1.26	324.00	318.00	324.00	19,874	6,385,694.00
1017	2018/08/15	320.00	1.92	320.00	312.00	312.00	11,005	3,476,200.00
1018	2018/08/14	312.00	0.97	313.00	307.00	307.00	2,453	757,924.00
1019	2018/08/13	309.00	1.64	310.00	305.00	305.00	4,058	1,252,347.00
1020	2018/08/12	304.00	-1.62	314.00	304.00	304.00	8,903	2,724,128.00
1021	2018/08/09	309.00	-0.96	314.00	306.00	314.00	10,753	3,326,931.00
1022	2018/08/08	312.00	-0.95	316.00	310.00	316.00	10,693	3,344,672.00
1023	2018/08/07	315.00	0	320.00	314.00	315.00	4,293	1,354,824.00
1024	2018/08/06	315.00	-0.32	318.00	314.00	315.00	6,141	1,935,235.00
1025	2018/08/05	316.00	-0.31	319.00	315.00	318.00	4,436	1,408,040.00
1026	2018/08/02	317.00	0.32	317.00	314.00	315.00	5,531	1,746,651.00
1027	2018/08/01	316.00	0.96	316.00	312.00	315.00	6,318	1,989,667.00
1028	2018/07/31	313.00	0.32	316.00	311.00	313.00	6,326	1,979,852.00
1029	2018/07/30	312.00	0.65	312.00	306.00	310.00	2,672	831,634.00
1030	2018/07/29	310.00	-0.32	313.00	309.00	313.00	6,690	2,073,971.00
1031	2018/07/26	311.00	-0.96	314.00	310.00	314.00	3,729	1,160,315.00
1032	2018/07/25	313.00	0	315.00	310.00	315.00	5,938	1,847,958.00
1033	2018/07/24	314.00	0.96	316.00	311.00	311.00	9,354	2,932,575.00
1034	2018/07/23	311.00	0.32	311.00	308.00	310.00	951	293,860.00
1035	2018/07/22	310.00	-0.64	312.00	307.00	311.00	11,581	3,592,705.00
1036	2018/07/19	312.00	-1.58	317.00	312.00	313.00	7,255	2,275,278.00
1037	2018/07/18	317.00	0.32	317.00	316.00	317.00	4,878	1,543,252.00
1038	2018/07/17	316.00	0	320.00	316.00	317.00	4,190	1,328,687.00
1039	2018/07/16	316.00	-0.31	319.00	315.00	317.00	3,562	1,128,521.00
1040	2018/07/15	317.00	0.63	317.00	311.00	315.00	5,868	1,842,839.00
1041	2018/07/12	315.00	1.29	315.00	311.00	313.00	13,648	4,270,528.00
1042	2018/07/11	312.00	-2.81	322.00	311.00	321.00	9,992	3,153,319.00
1043	2018/07/10	319.00	1.27	323.00	316.00	318.00	8,415	2,668,060.00
1044	2018/07/09	316.00	-0.94	317.00	313.00	315.00	12,165	3,841,006.00
1045	2018/07/08	317.00	-0.94	322.00	315.00	319.00	5,834	1,869,936.00
1046	2018/07/05	320.00	1.59	320.00	313.00	317.00	12,796	4,038,513.00
1047	2018/07/04	314.00	1.29	316.00	309.00	310.00	8,879	2,756,354.00
1048	2018/07/03	311.00	1.63	312.00	306.00	306.00	7,603	2,347,052.00
1049	2018/07/02	307.00	-1.61	316.00	306.00	309.00	12,858	4,031,778.00
1050	2018/07/01	311.00	-0.96	321.00	311.00	317.00	4,695	1,471,131.00
1051	2018/06/28	314.00	0.64	316.00	312.00	313.00	15,615	4,905,966.00
1052	2018/06/27	312.00	0.65	315.00	306.00	306.00	7,345	2,288,287.00
1053	2018/06/26	310.00	-0.96	318.00	309.00	318.00	18,030	5,685,587.00
1054	2018/06/25	313.00	-0.95	318.00	313.00	317.00	4,336	1,363,261.00
1055	2018/06/24	316.00	0.32	321.00	313.00	313.00	1,673	529,242.00
1056	2018/06/21	315.00	-0.94	320.00	314.00	314.00	2,483	787,841.00
1057	2018/06/20	318.00	0	320.00	317.00	318.00	2,517	800,230.00
1058	2018/06/19	318.00	0	320.00	313.00	318.00	83,801	26,652,013.00
1059	2018/06/18	318.00	-0.62	326.00	315.00	320.00	4,545	1,450,531.00
1060	2018/06/17	320.00	-2.14	325.00	318.00	325.00	23,503	7,498,483.00
1061	2018/06/14	327.00	0.93	330.00	324.00	329.00	8,432	2,768,734.00
1062	2018/06/13	324.00	-0.31	325.00	319.00	319.00	2,655	853,714.00
1063	2018/06/12	325.00	0.93	325.00	319.00	319.00	4,469	1,444,746.00
1064	2018/06/11	322.00	0.31	325.00	315.00	319.00	17,638	5,626,494.00
1065	2018/06/10	321.00	-1.83	325.00	317.00	325.00	12,953	4,166,448.00
1066	2018/06/07	327.00	-2.1	333.00	326.00	332.00	6,980	2,288,567.00
1067	2018/06/06	334.00	2.45	338.00	332.00	332.00	3,040	1,016,894.00
1068	2018/06/04	326.00	-0.61	329.00	322.00	322.00	7,155	2,326,021.00
1069	2018/06/03	328.00	-2.67	338.00	324.00	331.00	9,977	3,285,753.00
1070	2018/05/31	337.00	-0.3	340.00	334.00	338.00	16,961	5,733,964.00
1071	2018/05/30	339.00	0	344.00	336.00	340.00	14,724	5,017,013.00
1072	2018/05/29	338.00	1.5	338.00	330.00	332.00	6,193	2,064,919.00
1073	2018/05/28	333.00	1.22	341.00	328.00	329.00	5,608	1,874,106.00
1074	2018/05/27	329.00	-1.5	333.00	327.00	333.00	10,394	3,418,442.00
1075	2018/05/24	334.00	-0.6	338.00	334.00	336.00	26,336	8,835,935.00
1076	2018/05/23	336.00	-0.59	338.00	336.00	338.00	7,443	2,510,199.00
1077	2018/05/22	338.00	-0.59	340.00	338.00	339.00	8,541	2,897,652.00
1078	2018/05/21	343.00	0	343.00	338.00	340.00	6,321	2,151,465.00
1079	2018/05/20	340.00	0	345.00	339.00	345.00	10,094	3,445,531.00
1080	2018/05/17	340.00	0	342.00	339.00	340.00	12,323	4,195,657.00
1081	2018/05/16	340.00	0	340.00	337.00	340.00	4,606	1,561,126.00
1082	2018/05/15	340.00	0.29	340.00	338.00	338.00	2,489	845,082.00
1083	2018/05/14	339.00	0.3	341.00	337.00	338.00	20,858	7,084,201.00
1084	2018/05/10	338.00	-1.17	343.00	337.00	342.00	12,434	4,227,378.00
1085	2018/05/09	342.00	0.88	343.00	337.00	339.00	14,076	4,779,347.00
1086	2018/05/08	339.00	0.59	341.00	335.00	337.00	15,267	5,144,082.00
1087	2018/05/07	337.00	0	342.00	332.00	335.00	17,494	5,895,486.00
1088	2018/05/06	337.00	-1.17	340.00	335.00	338.00	11,511	3,884,758.00
1089	2018/05/03	341.00	0.89	342.00	338.00	341.00	32,659	11,120,543.00
1090	2018/05/02	338.00	1.2	338.00	331.00	334.00	11,337	3,799,592.00
1091	2018/04/29	336.00	-0.6	339.00	331.00	334.00	42,224	14,090,892.00
1092	2018/04/26	337.00	-1.18	342.00	336.00	340.00	24,001	8,117,319.00
1093	2018/04/25	341.00	-0.87	344.00	339.00	343.00	15,294	5,208,971.00
1094	2018/04/24	343.00	-2	349.00	342.00	346.00	14,697	5,066,590.00
1095	2018/04/23	350.00	-1.69	361.00	348.00	357.00	35,197	12,461,355.00
1096	2018/04/22	356.00	2.89	357.00	341.00	346.00	33,695	11,811,264.00
1097	2018/04/19	341.00	2.37	349.00	335.00	340.00	33,625	11,544,096.00
1098	2018/04/18	338.00	2.42	348.00	328.00	330.00	17,142	5,769,849.00
1099	2018/04/17	330.00	1.85	332.00	322.00	324.00	13,633	4,474,653.00
